student_id,age_at_enrollment,gender,race_ethnicity,first_gen_status,income_bracket,state,enrollment_year,program_type,institution_type
STU030507,26,Female,Hispanic,False,Middle,TX,2021,Bootcamp,4-Year Public
STU030508,18,Female,Other,True,Middle,SD,2022,Bachelor,4-Year Private
STU030509,22,Female,White,False,Middle,WV,2019,Associate,4-Year Public
STU030510,26,Female,Hispanic,False,Middle,PW,2018,Associate,Community College
STU030511,32,Male,White,False,Low,AS,2020,Bachelor,Community College
STU030512,20,Female,Hispanic,False,Middle,VA,2020,Bachelor,Community College
STU030513,20,Female,Other,True,Middle,TN,2019,Bachelor,4-Year Public
STU030514,22,Female,White,True,Middle,MD,2018,Associate,4-Year Public
STU030515,24,Male,Hispanic,False,Middle,IA,2019,Associate,Community College
STU030516,30,Male,Other,False,Middle,SD,2018,Certificate,4-Year Public
STU030517,23,Female,White,False,Low,PA,2021,Bootcamp,Community College
STU030518,23,Female,White,True,Low,DE,2020,Bootcamp,4-Year Private
STU030519,27,Male,White,False,Middle,FL,2022,Certificate,4-Year Private
STU030520,18,Non-binary,White,False,Middle,ND,2021,Bachelor,4-Year Private
STU030521,28,Male,Hispanic,False,Middle,NH,2018,Bachelor,4-Year Private
STU030522,32,Female,White,True,Middle,NY,2018,Associate,4-Year Public
STU030523,18,Male,Hispanic,True,High,NY,2020,Bachelor,4-Year Private
STU030524,25,Male,Other,True,Middle,TN,2022,Bachelor,4-Year Private
STU030525,25,Male,White,False,High,KS,2020,Bachelor,4-Year Private
STU030526,26,Non-binary,White,False,Middle,VI,2018,Associate,4-Year Public
STU030527,19,Male,White,True,Low,ND,2018,Bachelor,Workforce Program
STU030528,21,Female,White,True,Middle,WA,2020,Bootcamp,Community College
STU030529,20,Female,Hispanic,True,Low,MS,2021,Bachelor,4-Year Public
STU030530,17,Female,White,True,Low,AS,2021,Bachelor,Community College
STU030531,26,Female,White,True,Middle,RI,2022,Bachelor,Community College
STU030532,25,Male,White,True,Middle,OK,2022,Bachelor,Community College
STU030533,28,Female,Black,False,Middle,OR,2021,Bachelor,4-Year Public
STU030534,31,Male,White,True,Low,NE,2021,Bachelor,4-Year Public
STU030535,21,Female,Black,True,Middle,OR,2020,Bachelor,4-Year Private
STU030536,31,Female,White,False,Middle,NC,2020,Bachelor,4-Year Private
STU030537,18,Female,Hispanic,False,Middle,NY,2018,Associate,4-Year Private
STU030538,26,Female,Asian,True,Middle,WI,2022,Bootcamp,Community College
STU030539,32,Male,Hispanic,True,Middle,FL,2021,Associate,Workforce Program
STU030540,22,Female,Hispanic,True,Middle,FM,2018,Certificate,4-Year Public
STU030541,29,Male,White,False,Middle,FM,2019,Bachelor,Community College
STU030542,26,Male,White,True,Middle,WV,2021,Associate,Community College
STU030543,28,Male,Hispanic,False,Middle,UT,2019,Certificate,4-Year Public
STU030544,20,Female,White,True,Low,PA,2021,Bachelor,Community College
STU030545,27,Female,Black,True,High,AR,2022,Certificate,4-Year Public
STU030546,29,Male,White,False,Middle,ME,2022,Associate,Community College
STU030547,32,Female,White,False,Middle,MD,2019,Bachelor,4-Year Private
STU030548,30,Female,White,False,Middle,NJ,2020,Bachelor,Workforce Program
STU030549,23,Female,White,True,Middle,OR,2018,Certificate,4-Year Private
STU030550,27,Female,White,False,High,UT,2019,Bachelor,Workforce Program
STU030551,28,Female,Hispanic,False,High,DC,2021,Bootcamp,4-Year Public
STU030552,26,Female,Black,False,Middle,MP,2020,Bachelor,4-Year Private
STU030553,29,Male,White,False,High,NJ,2018,Bachelor,Community College
STU030554,26,Male,White,False,Middle,CT,2018,Associate,4-Year Private
STU030555,29,Female,Hispanic,False,Middle,KY,2018,Associate,4-Year Private
STU030556,23,Female,Hispanic,True,Middle,MP,2019,Bootcamp,Community College
STU030557,19,Female,White,True,Middle,NV,2022,Associate,4-Year Private
STU030558,27,Female,Hispanic,True,Middle,TX,2022,Bachelor,Workforce Program
STU030559,17,Female,Hispanic,False,Middle,DC,2022,Bootcamp,Community College
STU030560,21,Female,Hispanic,False,High,KS,2019,Bachelor,Community College
STU030561,29,Female,White,False,Middle,MS,2021,Certificate,Workforce Program
STU030562,23,Male,White,False,Low,IN,2021,Bachelor,4-Year Private
STU030563,23,Female,Hispanic,False,Middle,AZ,2018,Associate,4-Year Public
STU030564,18,Female,Other,False,Middle,AS,2018,Bachelor,4-Year Public
STU030565,19,Male,Hispanic,False,Middle,CO,2018,Certificate,4-Year Private
STU030566,31,Male,Black,True,Middle,VI,2020,Bachelor,Community College
STU030567,29,Female,White,True,Low,VA,2021,Associate,4-Year Public
STU030568,17,Female,Other,True,Middle,PA,2020,Bootcamp,4-Year Private
STU030569,20,Non-binary,Other,True,Middle,ND,2018,Bachelor,4-Year Private
STU030570,18,Female,Hispanic,True,Middle,WA,2022,Certificate,4-Year Private
STU030571,25,Non-binary,White,False,High,MS,2019,Associate,4-Year Private
STU030572,30,Female,White,False,Middle,VT,2019,Associate,Community College
STU030573,24,Male,White,False,Middle,KS,2018,Bachelor,4-Year Private
STU030574,22,Male,White,True,Low,HI,2018,Bachelor,Workforce Program
STU030575,32,Male,Hispanic,True,Middle,KY,2020,Bachelor,Community College
STU030576,28,Male,White,False,Low,DC,2018,Certificate,4-Year Private
STU030577,31,Male,White,False,Middle,MH,2018,Certificate,Community College
STU030578,25,Female,White,False,Low,IL,2018,Bachelor,Community College
STU030579,27,Male,Black,True,Middle,MP,2020,Associate,4-Year Public
STU030580,31,Male,Hispanic,False,Middle,OH,2021,Associate,Community College
STU030581,28,Female,White,False,High,SD,2022,Bachelor,4-Year Public
STU030582,21,Male,White,False,Middle,IN,2019,Associate,4-Year Public
STU030583,30,Female,White,False,Middle,OR,2019,Bachelor,4-Year Public
STU030584,30,Male,White,True,High,NV,2021,Bootcamp,4-Year Public
STU030585,18,Female,White,False,Middle,GA,2022,Bachelor,Community College
STU030586,24,Male,White,False,Middle,NC,2018,Bachelor,4-Year Private
STU030587,19,Male,White,True,Middle,IA,2022,Bachelor,4-Year Private
STU030588,24,Male,Hispanic,True,Middle,IA,2022,Bootcamp,4-Year Public
STU030589,31,Male,White,True,Low,OK,2021,Bachelor,4-Year Public
STU030590,21,Male,Hispanic,False,Middle,WY,2020,Bachelor,4-Year Public
STU030591,19,Female,White,False,Middle,CT,2022,Bachelor,4-Year Public
STU030592,27,Female,White,False,Low,FL,2022,Certificate,Community College
STU030593,30,Male,White,False,Low,DE,2019,Certificate,4-Year Public
STU030594,32,Male,White,True,Low,SD,2020,Bachelor,4-Year Public
STU030595,27,Female,Hispanic,False,Middle,TN,2021,Certificate,Community College
STU030596,28,Male,Hispanic,False,High,OH,2019,Certificate,Community College
STU030597,26,Male,Hispanic,False,Middle,NM,2019,Certificate,Community College
STU030598,20,Male,Black,True,Low,AK,2020,Associate,Workforce Program
STU030599,29,Male,Hispanic,True,Middle,MO,2022,Certificate,4-Year Private
STU030600,22,Male,Hispanic,False,Middle,PW,2019,Bachelor,4-Year Public
STU030601,23,Male,White,True,Middle,GU,2020,Associate,4-Year Public
STU030602,19,Male,Asian,False,Middle,GA,2021,Associate,Community College
STU030603,30,Male,White,True,Middle,FM,2018,Bachelor,4-Year Public
STU030604,20,Male,White,False,Middle,OK,2019,Certificate,Community College
STU030605,31,Female,White,True,Middle,IL,2019,Bachelor,4-Year Private
STU030606,19,Male,Hispanic,True,Low,HI,2018,Bachelor,4-Year Public
STU030607,29,Male,White,False,Middle,NC,2020,Bachelor,4-Year Public
STU030608,21,Male,White,True,Middle,VI,2019,Bachelor,4-Year Private
STU030609,20,Female,Other,False,Middle,NY,2021,Bachelor,4-Year Public
STU030610,23,Female,White,False,High,AR,2022,Associate,Community College
STU030611,20,Male,Hispanic,False,High,VT,2021,Bootcamp,4-Year Public
STU030612,18,Non-binary,Hispanic,False,Low,OK,2021,Certificate,Community College
STU030613,27,Female,White,False,Middle,OH,2020,Bootcamp,Workforce Program
STU030614,28,Male,Other,False,Middle,IL,2022,Bachelor,4-Year Private
STU030615,25,Non-binary,White,True,Low,GA,2021,Bachelor,4-Year Public
STU030616,23,Female,White,True,High,FL,2019,Associate,4-Year Public
STU030617,23,Male,Hispanic,False,Middle,DE,2019,Associate,4-Year Public
STU030618,18,Female,White,False,Middle,AZ,2021,Certificate,Workforce Program
STU030619,22,Male,Other,False,High,GU,2022,Associate,Community College
STU030620,32,Female,White,False,Middle,DE,2020,Bachelor,4-Year Private
STU030621,20,Male,Hispanic,True,Middle,AL,2022,Associate,4-Year Private
STU030622,18,Male,Other,False,High,HI,2020,Certificate,4-Year Public
STU030623,23,Female,White,False,Middle,IN,2021,Certificate,Workforce Program
STU030624,27,Male,White,True,Low,HI,2020,Bachelor,4-Year Public
STU030625,20,Female,White,False,Middle,FM,2018,Associate,4-Year Private
STU030626,20,Male,White,False,Middle,AL,2018,Bachelor,4-Year Public
STU030627,21,Male,Other,False,Low,AK,2020,Bachelor,4-Year Public
STU030628,30,Female,Hispanic,False,Middle,CA,2021,Certificate,Community College
STU030629,20,Female,Black,False,Middle,UT,2020,Associate,Community College
STU030630,32,Non-binary,White,False,Middle,NC,2020,Bootcamp,Community College
STU030631,20,Male,Black,False,Low,MS,2021,Bootcamp,4-Year Private
STU030632,30,Male,White,False,Low,NH,2021,Certificate,4-Year Public
STU030633,22,Non-binary,Asian,False,Low,NE,2021,Certificate,4-Year Private
STU030634,31,Male,White,False,Middle,MS,2022,Bachelor,Community College
STU030635,23,Female,Other,True,Middle,DE,2021,Associate,Community College
STU030636,23,Female,Black,True,Low,AZ,2022,Bachelor,Community College
STU030637,30,Female,Hispanic,True,Middle,PW,2018,Associate,4-Year Public
STU030638,26,Male,White,False,High,AK,2018,Associate,4-Year Public
STU030639,22,Female,Asian,True,Low,NY,2020,Bachelor,Community College
STU030640,28,Male,Hispanic,False,High,MP,2020,Bachelor,4-Year Public
STU030641,24,Female,White,True,Low,SC,2020,Associate,Community College
STU030642,32,Female,Black,False,High,PA,2021,Associate,Community College
STU030643,20,Female,White,False,High,TN,2018,Bootcamp,4-Year Private
STU030644,23,Female,White,True,Low,VI,2021,Bootcamp,Workforce Program
STU030645,30,Female,Other,True,Middle,OH,2018,Bachelor,Community College
STU030646,29,Female,Black,False,High,PW,2020,Bootcamp,Community College
STU030647,20,Female,Other,True,Middle,AS,2020,Associate,4-Year Public
STU030648,21,Male,White,True,Middle,TX,2019,Associate,Workforce Program
STU030649,18,Male,Black,False,High,NJ,2020,Associate,4-Year Public
STU030650,20,Female,Asian,True,Middle,VT,2018,Bachelor,4-Year Public
STU030651,27,Female,Asian,True,Middle,MS,2019,Bachelor,Community College
STU030652,22,Female,Hispanic,True,High,DE,2018,Associate,Community College
STU030653,31,Male,Hispanic,False,Middle,AL,2021,Associate,Community College
STU030654,21,Male,White,False,High,OH,2019,Bachelor,Workforce Program
STU030655,30,Male,Hispanic,False,Middle,CO,2022,Bachelor,Community College
STU030656,32,Female,Hispanic,True,High,GU,2020,Bachelor,4-Year Public
STU030657,31,Male,White,False,Low,LA,2018,Bootcamp,4-Year Private
STU030658,25,Female,Hispanic,True,Middle,ID,2022,Bachelor,Community College
STU030659,18,Female,Black,True,High,MN,2018,Bachelor,Community College
STU030660,22,Male,White,False,High,MS,2021,Bachelor,Community College
STU030661,25,Female,White,False,Middle,WY,2018,Associate,4-Year Private
STU030662,26,Male,Asian,False,Low,CO,2019,Bootcamp,4-Year Private
STU030663,22,Male,Black,False,Middle,LA,2019,Certificate,Community College
STU030664,32,Male,Black,True,High,AR,2021,Associate,Community College
STU030665,25,Female,White,False,High,PW,2021,Bachelor,Workforce Program
STU030666,17,Male,Black,True,Low,VA,2020,Certificate,4-Year Public
STU030667,27,Female,Hispanic,False,Low,IA,2019,Associate,4-Year Public
STU030668,28,Female,Asian,False,Middle,MH,2018,Bachelor,4-Year Public
STU030669,30,Female,Other,False,Low,OH,2019,Bachelor,Workforce Program
STU030670,20,Female,Hispanic,True,Middle,LA,2022,Bootcamp,4-Year Public
STU030671,31,Male,White,True,High,MD,2020,Associate,Workforce Program
STU030672,19,Male,White,False,Low,SD,2019,Bachelor,4-Year Public
STU030673,22,Male,White,True,High,IA,2019,Bachelor,4-Year Public
STU030674,27,Female,White,True,Middle,SD,2019,Associate,4-Year Private
STU030675,24,Male,White,True,Low,CO,2021,Bachelor,Community College
STU030676,31,Male,White,False,Low,OR,2021,Bachelor,4-Year Public
STU030677,17,Male,Hispanic,True,Low,NY,2021,Associate,4-Year Private
STU030678,27,Male,White,False,Middle,WV,2022,Bachelor,Community College
STU030679,19,Male,White,True,Middle,AR,2021,Bachelor,4-Year Public
STU030680,24,Female,White,False,Low,WY,2018,Bachelor,4-Year Public
STU030681,30,Female,White,False,Middle,NJ,2018,Bachelor,4-Year Public
STU030682,22,Female,White,False,Middle,KY,2021,Associate,4-Year Public
STU030683,21,Female,Hispanic,False,Middle,MT,2018,Bachelor,4-Year Public
STU030684,29,Female,White,False,Low,WY,2021,Bachelor,Workforce Program
STU030685,32,Male,White,True,Low,WV,2020,Bachelor,Community College
STU030686,28,Female,Other,False,Low,WI,2020,Certificate,Community College
STU030687,18,Female,Hispanic,True,Middle,PR,2018,Bachelor,4-Year Public
STU030688,18,Female,White,False,Low,OH,2021,Bachelor,Community College
STU030689,32,Female,Hispanic,True,Middle,SD,2019,Bachelor,Workforce Program
STU030690,25,Male,Hispanic,False,Middle,DC,2021,Certificate,4-Year Private
STU030691,24,Male,Hispanic,False,Low,ID,2019,Bachelor,4-Year Public
STU030692,22,Male,White,False,Middle,MD,2021,Certificate,4-Year Private
STU030693,27,Male,Other,False,Middle,ME,2021,Associate,4-Year Public
STU030694,27,Male,White,True,Low,MT,2020,Associate,4-Year Public
STU030695,30,Male,White,False,Middle,VI,2022,Associate,4-Year Private
STU030696,29,Female,White,False,Low,OR,2021,Associate,Workforce Program
STU030697,22,Non-binary,White,False,Low,MD,2022,Associate,Workforce Program
STU030698,21,Male,White,True,Middle,MP,2022,Associate,4-Year Private
STU030699,30,Female,Other,False,Low,TX,2020,Bachelor,4-Year Private
STU030700,18,Female,Other,True,High,WY,2020,Bachelor,4-Year Public
STU030701,18,Male,Black,False,High,CT,2022,Certificate,Workforce Program
STU030702,19,Male,Black,True,Middle,AZ,2019,Certificate,4-Year Private
STU030703,23,Female,Hispanic,False,Low,AL,2021,Certificate,4-Year Public
STU030704,23,Female,Hispanic,False,Middle,ID,2022,Certificate,4-Year Public
STU030705,28,Female,Other,True,Middle,VA,2018,Associate,4-Year Private
STU030706,24,Male,Hispanic,True,Middle,WI,2022,Bootcamp,Community College
STU030707,30,Male,Hispanic,True,Low,AK,2021,Bachelor,Community College
STU030708,29,Female,White,False,High,NH,2020,Bachelor,4-Year Private
STU030709,32,Male,White,False,Low,MP,2018,Bootcamp,4-Year Public
STU030710,18,Female,White,False,Low,WV,2021,Associate,4-Year Private
STU030711,23,Male,Hispanic,True,Low,MO,2022,Bachelor,Workforce Program
STU030712,30,Male,White,False,Middle,PW,2022,Bachelor,4-Year Public
STU030713,25,Female,Hispanic,True,High,HI,2022,Associate,Workforce Program
STU030714,23,Female,Other,True,Middle,AL,2018,Bachelor,4-Year Public
STU030715,21,Female,White,False,Middle,MN,2020,Associate,4-Year Public
STU030716,31,Male,Other,True,Middle,GU,2019,Bootcamp,Workforce Program
STU030717,24,Male,White,True,Middle,GU,2020,Bootcamp,4-Year Public
STU030718,25,Male,White,True,Low,KY,2022,Associate,4-Year Private
STU030719,19,Male,White,False,High,MA,2019,Associate,4-Year Private
STU030720,22,Female,White,True,Middle,WA,2018,Certificate,Community College
STU030721,27,Male,White,False,Middle,OR,2021,Associate,4-Year Private
STU030722,21,Male,White,False,Low,MS,2019,Bachelor,4-Year Private
STU030723,20,Male,Black,False,Low,NV,2022,Bootcamp,Community College
STU030724,28,Male,Other,False,High,MP,2021,Bachelor,4-Year Public
STU030725,23,Male,White,False,Middle,CA,2020,Associate,4-Year Public
STU030726,21,Female,White,True,High,MA,2022,Bootcamp,4-Year Public
STU030727,25,Female,White,False,Middle,AK,2018,Bachelor,Community College
STU030728,32,Non-binary,White,False,Low,MH,2019,Bootcamp,Community College
STU030729,27,Male,Hispanic,False,Middle,UT,2018,Bachelor,4-Year Public
STU030730,25,Female,Hispanic,False,Low,AZ,2021,Bootcamp,Community College
STU030731,28,Male,Asian,True,Middle,NE,2022,Associate,4-Year Public
STU030732,22,Male,Black,True,Middle,NE,2021,Certificate,4-Year Public
STU030733,32,Male,White,False,High,MH,2022,Bachelor,Workforce Program
STU030734,27,Female,White,True,High,TN,2018,Associate,Community College
STU030735,21,Female,White,False,Middle,MS,2018,Certificate,Workforce Program
STU030736,18,Male,Black,True,Middle,NE,2018,Certificate,4-Year Private
STU030737,20,Female,White,True,Low,KY,2022,Associate,4-Year Public
STU030738,23,Male,White,False,Middle,CO,2020,Bachelor,4-Year Private
STU030739,28,Male,White,False,Middle,CA,2018,Associate,Workforce Program
STU030740,23,Male,White,True,Low,AL,2021,Certificate,4-Year Public
STU030741,22,Male,Asian,False,High,MH,2018,Associate,4-Year Public
STU030742,28,Male,Hispanic,False,Middle,SD,2018,Certificate,Workforce Program
STU030743,17,Female,Other,False,Low,MO,2020,Bachelor,4-Year Public
STU030744,22,Female,White,True,High,PW,2022,Bootcamp,Community College
STU030745,21,Female,White,False,Low,MN,2022,Bachelor,Community College
STU030746,19,Male,White,True,Middle,ME,2018,Bootcamp,Community College
STU030747,29,Male,White,True,Low,VI,2020,Bachelor,Community College
STU030748,30,Female,Hispanic,False,High,CO,2022,Bachelor,4-Year Private
STU030749,23,Male,White,False,Low,VT,2022,Bachelor,Community College
STU030750,32,Non-binary,White,False,Low,CO,2019,Bachelor,4-Year Public
STU030751,20,Male,White,False,Middle,VT,2019,Bachelor,4-Year Public
STU030752,29,Female,White,False,Low,MP,2022,Bachelor,Community College
STU030753,32,Male,Hispanic,False,Low,MH,2020,Bootcamp,4-Year Public
STU030754,24,Female,Hispanic,True,Low,IN,2019,Associate,4-Year Public
STU030755,24,Female,Asian,False,Low,LA,2020,Associate,Community College
STU030756,20,Male,Other,False,Middle,AL,2020,Bachelor,Community College
STU030757,24,Female,White,False,Middle,AS,2019,Certificate,Community College
STU030758,23,Female,Hispanic,False,Middle,NV,2020,Associate,4-Year Private
STU030759,31,Male,Hispanic,True,Middle,ND,2018,Bachelor,4-Year Public
STU030760,22,Male,White,False,Middle,MD,2019,Bachelor,4-Year Public
STU030761,20,Male,Other,False,Low,CT,2021,Certificate,Workforce Program
STU030762,22,Male,White,False,Middle,MO,2021,Bootcamp,4-Year Public
STU030763,20,Female,Hispanic,False,Middle,RI,2019,Associate,Community College
STU030764,28,Female,Hispanic,True,High,GU,2022,Bachelor,4-Year Private
STU030765,23,Female,White,True,High,PW,2019,Associate,Community College
STU030766,20,Female,White,True,High,OR,2021,Certificate,4-Year Private
STU030767,19,Male,White,True,Middle,KY,2022,Bachelor,4-Year Public
STU030768,27,Non-binary,Black,False,High,WI,2021,Bachelor,Workforce Program
STU030769,27,Female,Black,True,Middle,RI,2022,Bachelor,4-Year Public
STU030770,24,Non-binary,Black,False,Middle,NJ,2021,Associate,4-Year Private
STU030771,19,Male,Hispanic,True,Middle,AZ,2021,Certificate,Community College
STU030772,31,Female,Asian,False,Middle,NC,2019,Bachelor,4-Year Public
STU030773,28,Male,White,True,Middle,RI,2018,Bootcamp,4-Year Private
STU030774,25,Male,White,False,Low,AL,2018,Bachelor,4-Year Private
STU030775,29,Male,White,False,Low,MN,2022,Certificate,4-Year Private
STU030776,29,Female,Other,False,Low,WI,2020,Bachelor,Community College
STU030777,32,Female,White,False,High,OH,2018,Bachelor,Community College
STU030778,18,Female,White,False,Low,WV,2018,Associate,4-Year Public
STU030779,32,Female,White,False,Middle,ID,2022,Bachelor,4-Year Private
STU030780,29,Female,Hispanic,True,Middle,NE,2019,Bachelor,4-Year Private
STU030781,26,Female,White,True,High,MT,2020,Bootcamp,Workforce Program
STU030782,26,Female,White,True,Low,OH,2018,Bachelor,4-Year Public
STU030783,17,Female,Hispanic,False,Middle,ID,2018,Certificate,Community College
STU030784,17,Female,Hispanic,False,High,LA,2022,Bachelor,Community College
STU030785,18,Female,Other,False,Low,OH,2019,Bootcamp,Community College
STU030786,26,Male,White,True,Middle,FL,2020,Bootcamp,Community College
STU030787,29,Female,Hispanic,True,Middle,MS,2022,Bootcamp,Community College
STU030788,17,Male,White,True,Low,ND,2020,Certificate,Community College
STU030789,17,Female,White,False,Middle,VA,2020,Bootcamp,Workforce Program
STU030790,30,Female,White,False,Middle,OK,2020,Certificate,4-Year Private
STU030791,26,Female,White,True,Low,OK,2022,Bootcamp,4-Year Private
STU030792,24,Male,White,True,Middle,RI,2020,Associate,Workforce Program
STU030793,25,Male,White,False,Low,MO,2018,Bachelor,4-Year Public
STU030794,22,Female,Hispanic,False,High,GA,2022,Bootcamp,Community College
STU030795,29,Female,White,False,High,MS,2022,Associate,Workforce Program
STU030796,20,Male,Hispanic,True,Middle,PA,2018,Certificate,4-Year Public
STU030797,23,Male,White,True,Low,NH,2021,Bachelor,Workforce Program
STU030798,27,Female,White,False,High,WY,2019,Associate,4-Year Public
STU030799,17,Female,White,True,High,AL,2022,Bachelor,Community College
STU030800,26,Female,White,False,Middle,NC,2022,Bachelor,4-Year Private
STU030801,21,Female,White,False,Middle,IN,2022,Associate,4-Year Public
STU030802,29,Male,Hispanic,True,Low,ND,2022,Bachelor,Community College
STU030803,23,Male,Hispanic,True,Middle,NE,2019,Bachelor,4-Year Private
STU030804,19,Male,Hispanic,True,High,OH,2022,Bachelor,Workforce Program
STU030805,17,Male,Hispanic,False,Middle,OH,2020,Associate,4-Year Public
STU030806,27,Male,Asian,False,Middle,NC,2019,Bachelor,4-Year Private
STU030807,23,Non-binary,Asian,False,Middle,MH,2018,Bachelor,4-Year Public
STU030808,30,Female,White,False,Low,SC,2020,Associate,4-Year Private
STU030809,24,Female,White,False,High,OK,2021,Bachelor,Community College
STU030810,17,Male,Other,False,Low,DE,2018,Associate,Workforce Program
STU030811,29,Male,White,False,Low,NJ,2019,Bootcamp,Workforce Program
STU030812,31,Male,White,True,Low,NC,2020,Certificate,4-Year Public
STU030813,17,Female,White,True,Middle,TX,2022,Certificate,Community College
STU030814,23,Female,Other,False,Middle,TN,2019,Bachelor,4-Year Public
STU030815,31,Female,Hispanic,False,High,SD,2021,Bootcamp,4-Year Public
STU030816,22,Female,White,False,Middle,NM,2019,Certificate,4-Year Public
STU030817,32,Female,White,False,Middle,WY,2020,Bachelor,4-Year Private
STU030818,20,Female,White,False,Middle,RI,2021,Bachelor,Community College
STU030819,30,Male,White,True,High,CA,2019,Associate,4-Year Private
STU030820,22,Male,White,True,High,MN,2022,Bachelor,Community College
STU030821,21,Male,Hispanic,False,Low,AK,2019,Associate,4-Year Public
STU030822,30,Female,Other,False,Low,MN,2019,Bootcamp,Community College
STU030823,17,Male,Asian,True,Low,AS,2020,Bootcamp,Community College
STU030824,28,Female,Asian,False,Middle,OR,2021,Bootcamp,4-Year Private
STU030825,18,Male,White,True,Middle,NE,2021,Associate,Workforce Program
STU030826,25,Female,Hispanic,False,Middle,HI,2021,Bachelor,Community College
STU030827,17,Male,Hispanic,False,Low,MN,2019,Certificate,Workforce Program
STU030828,23,Female,White,True,Middle,NH,2022,Associate,Community College
STU030829,30,Female,White,False,Low,PR,2018,Bachelor,4-Year Public
STU030830,18,Female,Hispanic,False,Low,CA,2022,Certificate,4-Year Public
STU030831,27,Female,Hispanic,False,Low,OK,2018,Associate,Community College
STU030832,29,Female,White,True,Middle,NH,2021,Certificate,Community College
STU030833,26,Male,White,False,Middle,MH,2018,Associate,4-Year Private
STU030834,25,Female,Black,False,Low,MS,2022,Bachelor,Workforce Program
STU030835,29,Male,Hispanic,True,Low,AK,2022,Bachelor,Workforce Program
STU030836,32,Male,White,True,High,UT,2018,Bachelor,Community College
STU030837,32,Male,White,False,Low,PA,2019,Bachelor,4-Year Private
STU030838,23,Female,Hispanic,True,Middle,IA,2018,Bachelor,4-Year Public
STU030839,29,Female,Hispanic,False,Middle,DC,2022,Certificate,4-Year Public
STU030840,20,Female,White,False,Middle,AK,2020,Bachelor,Community College
STU030841,20,Male,Asian,True,Middle,CO,2019,Bachelor,4-Year Private
STU030842,22,Male,Asian,False,Middle,DC,2022,Associate,Community College
STU030843,23,Female,Hispanic,False,Middle,NE,2021,Associate,Workforce Program
STU030844,23,Female,Hispanic,False,Low,FM,2021,Bachelor,4-Year Private
STU030845,17,Male,Hispanic,False,High,UT,2020,Bachelor,Community College
STU030846,31,Male,Hispanic,False,Middle,WV,2022,Associate,4-Year Private
STU030847,26,Female,White,False,Middle,MI,2018,Bootcamp,4-Year Public
STU030848,19,Female,Asian,False,Low,NH,2022,Associate,Community College
STU030849,27,Male,White,False,High,PR,2021,Associate,4-Year Private
STU030850,20,Female,White,False,Low,SC,2022,Associate,4-Year Public
STU030851,27,Male,Other,True,Middle,NC,2018,Certificate,Workforce Program
STU030852,29,Male,White,False,Middle,OK,2020,Bootcamp,Community College
STU030853,28,Male,Black,True,Low,OH,2021,Bootcamp,Community College
STU030854,20,Female,White,True,Low,MP,2021,Certificate,4-Year Private
STU030855,17,Female,White,True,Middle,VI,2021,Bootcamp,Community College
STU030856,23,Male,Hispanic,True,Middle,HI,2021,Associate,Community College
STU030857,19,Male,White,False,Low,MS,2021,Certificate,Community College
STU030858,21,Male,White,True,Low,AL,2021,Bootcamp,4-Year Public
STU030859,32,Male,White,True,High,ME,2019,Associate,4-Year Public
STU030860,20,Male,Black,False,High,CO,2019,Bachelor,Community College
STU030861,23,Male,Other,False,Low,OH,2019,Associate,4-Year Public
STU030862,24,Female,White,True,Middle,PR,2021,Bachelor,4-Year Public
STU030863,28,Male,Other,False,Middle,AL,2021,Bachelor,Community College
STU030864,17,Female,Other,True,Middle,WV,2021,Bachelor,Community College
STU030865,26,Male,Asian,True,Middle,MH,2022,Bachelor,Community College
STU030866,30,Female,White,False,High,OK,2022,Bachelor,4-Year Private
STU030867,17,Female,Other,False,Middle,MN,2020,Bachelor,4-Year Public
STU030868,25,Male,Black,False,Middle,DC,2020,Certificate,Community College
STU030869,21,Female,White,False,High,CA,2021,Associate,4-Year Private
STU030870,28,Female,White,False,Middle,WY,2020,Certificate,Community College
STU030871,18,Female,Other,False,Middle,NH,2021,Bachelor,4-Year Public
STU030872,23,Male,Asian,True,Low,MN,2019,Associate,Community College
STU030873,30,Male,Black,False,Low,MA,2018,Bootcamp,4-Year Public
STU030874,23,Female,White,False,Low,NY,2019,Certificate,4-Year Public
STU030875,26,Male,White,True,Low,MD,2019,Associate,4-Year Public
STU030876,30,Female,White,True,Middle,DE,2021,Bachelor,Community College
STU030877,20,Female,White,True,Middle,NH,2018,Bachelor,4-Year Public
STU030878,31,Female,Other,False,Middle,NM,2019,Bachelor,Community College
STU030879,27,Female,Hispanic,True,Middle,NH,2019,Certificate,Community College
STU030880,28,Male,Asian,True,Low,LA,2021,Bachelor,Community College
STU030881,25,Female,Hispanic,False,Middle,VT,2020,Certificate,Community College
STU030882,26,Female,White,False,High,CO,2022,Bootcamp,4-Year Public
STU030883,28,Female,White,False,Middle,TN,2018,Bachelor,Community College
STU030884,22,Female,White,False,Middle,WA,2019,Bachelor,4-Year Public
STU030885,20,Male,White,True,Middle,DC,2021,Bachelor,Community College
STU030886,17,Non-binary,Hispanic,False,Middle,NM,2022,Bachelor,Community College
STU030887,30,Male,White,True,Low,LA,2019,Bootcamp,4-Year Public
STU030888,24,Female,Hispanic,True,Middle,MS,2019,Associate,Community College
STU030889,23,Female,Hispanic,False,Middle,PA,2020,Associate,4-Year Public
STU030890,28,Male,Hispanic,False,High,HI,2019,Associate,Community College
